Date,HospitalID,BloodGroup,UnitsAvailable,UnitsCollected,UnitsUsed,UnitsExpired,EmergencyCases,TrafficIndex,AvgTemperature,HolidayFlag,WeekendFlag
2023-03-21,HOSP_A,O-,8,29,29,0,2,0.36,36.23,0,0
2023-03-21,HOSP_A,O-,8,34,31,0,1,0.38,35.51,0,0
2023-03-21,HOSP_A,O-,11,47,42,0,7,0.83,34.76,0,0
2023-03-21,HOSP_A,O-,16,39,37,0,2,0.47,33.22,0,0
2023-03-22,HOSP_A,O-,18,34,34,0,2,0.43,35.27,0,0
2023-03-22,HOSP_A,O-,18,33,32,0,2,0.72,36.19,0,0
2023-03-22,HOSP_A,O-,19,30,35,0,0,0.42,35.55,0,0
2023-03-23,HOSP_A,O-,14,14,12,0,0,0.34,32.34,0,0
2023-03-24,HOSP_A,O-,16,15,13,0,1,0.7,37.08,0,0
2023-03-24,HOSP_A,O-,18,44,42,0,7,0.85,35.27,0,0
2023-03-24,HOSP_A,O-,20,32,33,0,3,0.52,36.59,0,0
2023-03-24,HOSP_A,O-,19,34,36,0,4,0.89,38.66,0,0
2023-03-25,HOSP_A,O-,17,20,20,0,3,0.63,35.91,0,1
2023-03-25,HOSP_A,O-,17,27,24,0,2,0.76,35.41,0,1
2023-03-25,HOSP_A,O-,20,13,15,0,1,0.55,32.42,0,1
2023-03-25,HOSP_A,O-,18,30,32,0,3,0.4,36.63,0,1
2023-03-25,HOSP_A,O-,16,24,19,0,2,0.32,32.43,0,1
2023-03-26,HOSP_A,O-,21,40,40,0,3,0.68,28.17,0,1
2023-03-26,HOSP_A,O-,21,21,23,0,1,0.6,37.11,0,1
2023-03-26,HOSP_A,O-,19,23,20,0,1,0.34,38.05,0,1
2023-03-27,HOSP_A,O-,22,47,42,0,7,0.88,33.61,0,0
2023-03-27,HOSP_A,O-,27,27,27,0,2,0.81,36.22,0,0
2023-03-27,HOSP_A,O-,27,27,27,0,5,0.89,35.69,0,0
2023-03-28,HOSP_A,O-,27,42,41,0,6,0.87,34.08,0,0
2023-03-28,HOSP_A,O-,28,25,33,0,1,0.9,37.77,0,0
2023-03-28,HOSP_A,O-,20,28,26,0,6,0.87,35.34,0,0
2023-03-28,HOSP_A,O-,22,39,39,0,4,0.7,34.18,0,0
2023-03-29,HOSP_A,O-,22,26,28,0,3,0.47,38.48,0,0
2023-03-29,HOSP_A,O-,20,23,23,0,1,0.7,36.88,0,0
2023-03-29,HOSP_A,O-,20,22,24,0,2,0.33,36.59,0,0
2023-03-30,HOSP_A,O-,18,39,37,0,5,0.74,36.49,0,0
2023-03-30,HOSP_A,O-,20,33,34,0,4,0.75,35.36,0,0
2023-03-31,HOSP_A,O-,19,21,24,0,2,0.59,35.24,0,0
2023-03-31,HOSP_A,O-,16,34,32,0,2,0.3,30.47,0,0
2023-03-31,HOSP_A,O-,18,32,35,0,5,0.64,33.36,0,0
2023-03-31,HOSP_A,O-,15,18,22,0,2,0.74,39.36,0,0
2023-04-01,HOSP_A,O-,11,32,29,0,5,0.71,35.59,0,1
2023-04-01,HOSP_A,O-,14,30,28,0,1,0.81,35.68,0,1
2023-04-01,HOSP_A,O-,16,15,17,0,3,0.4,36.16,0,1
2023-04-01,HOSP_A,O-,14,42,39,0,2,0.7,37.47,0,1
2023-04-02,HOSP_A,O-,17,35,36,0,7,0.83,35.53,0,1
2023-04-02,HOSP_A,O-,16,40,37,0,0,0.37,36.3,0,1
2023-04-03,HOSP_A,O-,19,28,26,0,4,0.88,39.69,0,0
2023-04-03,HOSP_A,O-,21,23,18,0,1,0.36,35.39,0,0
2023-04-03,HOSP_A,O-,26,32,31,0,6,0.77,34.22,0,0
2023-04-03,HOSP_A,O-,27,13,16,0,1,0.35,34.47,0,0
2023-04-04,HOSP_A,O-,24,19,21,0,1,0.43,34.05,0,0
2023-04-04,HOSP_A,O-,22,39,35,0,3,0.38,37.23,0,0
2023-04-05,HOSP_A,O-,26,18,25,0,3,0.37,33.81,0,0
2023-04-06,HOSP_A,O-,19,14,19,0,4,0.56,37.91,0,0
2023-04-06,HOSP_A,O-,14,37,32,0,2,0.56,35.9,0,0
2023-04-06,HOSP_A,O-,19,25,26,0,1,0.55,33.85,0,0
2023-04-06,HOSP_A,O-,18,19,21,0,1,0.54,33.93,0,0
2023-04-07,HOSP_A,O-,16,16,17,0,5,0.63,33.4,0,0
2023-04-07,HOSP_A,O-,15,31,36,0,1,0.58,36.02,0,0
2023-04-07,HOSP_A,O-,10,31,31,0,6,0.84,36.67,0,0
2023-04-07,HOSP_A,O-,10,20,23,0,1,0.71,37.42,0,0
2023-04-09,HOSP_A,O-,7,27,27,0,5,0.72,35.73,0,1
2023-04-09,HOSP_A,O-,7,37,38,0,1,0.71,35.44,0,1
2023-04-09,HOSP_A,O-,6,36,36,0,4,0.72,34.62,0,1
2023-04-09,HOSP_A,O-,6,36,38,0,4,0.69,36.71,0,1
2023-04-10,HOSP_A,O-,4,19,20,0,3,0.61,33.15,0,0
2023-04-10,HOSP_A,O-,3,19,21,0,1,0.44,35.1,0,0
2023-04-11,HOSP_A,O-,1,12,13,0,2,0.56,36.81,0,0
2023-04-11,HOSP_A,O-,0,16,16,0,5,0.71,33.67,0,0
2023-04-12,HOSP_A,O-,0,41,38,0,3,0.47,37.46,0,0
2023-04-12,HOSP_A,O-,3,24,27,0,3,0.47,33.73,0,0
2023-04-12,HOSP_A,O-,0,28,27,0,0,0.3,35.7,0,0
2023-04-13,HOSP_A,O-,1,12,13,0,1,0.37,34.68,0,0
2023-04-13,HOSP_A,O-,0,35,33,0,6,0.85,35.88,0,0
2023-04-14,HOSP_A,O-,2,33,29,0,2,0.34,28.76,0,0
2023-04-14,HOSP_A,O-,6,30,32,0,2,0.64,33.1,0,0
2023-04-15,HOSP_A,O-,4,31,31,0,2,0.49,34.06,0,1
2023-04-15,HOSP_A,O-,4,24,26,0,2,0.46,34.68,0,1
2023-04-15,HOSP_A,O-,2,31,33,0,1,0.73,32.35,0,1
2023-04-15,HOSP_A,O-,0,19,19,0,1,0.34,35.88,0,1
2023-04-15,HOSP_A,O-,0,30,30,0,4,0.47,33.81,0,1
2023-04-15,HOSP_A,O-,0,25,25,0,3,0.47,34.48,0,1
2023-04-16,HOSP_A,O-,0,16,16,0,1,0.38,32.29,0,1
2023-04-16,HOSP_A,O-,0,26,26,0,3,0.42,34.86,0,1
2023-04-17,HOSP_A,O-,0,41,39,0,4,0.5,35.94,0,0
2023-04-17,HOSP_A,O-,2,27,29,0,4,0.86,32.43,0,0
2023-04-18,HOSP_A,O-,0,21,21,0,1,0.63,34.39,0,0
2023-04-18,HOSP_A,O-,0,31,31,0,4,0.68,35.19,0,0
2023-04-18,HOSP_A,O-,0,19,18,0,3,0.62,32.75,0,0
2023-04-19,HOSP_A,O-,1,33,34,0,2,0.54,33.49,0,0
2023-04-21,HOSP_A,O-,0,20,20,0,1,0.62,35.79,0,0
2023-04-21,HOSP_A,O-,0,14,14,0,3,0.45,32.7,0,0
2023-04-21,HOSP_A,O-,0,19,18,0,3,0.65,33.6,0,0
2023-04-21,HOSP_A,O-,1,37,35,0,5,0.59,33.17,0,0
2023-04-22,HOSP_A,O-,3,26,26,0,2,0.78,35.22,0,1
2023-04-22,HOSP_A,O-,3,29,32,0,1,0.48,33.85,0,1
2023-04-23,HOSP_A,O-,0,20,20,0,4,0.87,36.69,0,1
2023-04-23,HOSP_A,O-,0,26,26,0,0,0.37,34.56,0,1
2023-04-23,HOSP_A,O-,0,37,35,0,1,0.37,31.2,0,1
2023-04-23,HOSP_A,O-,2,29,31,0,1,0.76,30.47,0,1
2023-04-24,HOSP_A,O-,0,15,15,0,1,0.55,33.74,0,0
2023-04-24,HOSP_A,O-,0,20,20,0,1,0.66,35.35,0,0
2023-04-24,HOSP_A,O-,0,31,31,0,4,0.67,34.44,0,0
2023-04-24,HOSP_A,O-,0,44,39,0,7,0.9,33.02,0,0
2023-04-24,HOSP_A,O-,5,26,30,0,0,0.46,35.01,0,0
2023-04-25,HOSP_A,O-,1,17,18,0,1,0.38,31.91,0,0
2023-04-25,HOSP_A,O-,0,32,32,0,2,0.67,31.38,0,0
2023-04-25,HOSP_A,O-,0,29,29,0,2,0.3,34.99,0,0
2023-04-25,HOSP_A,O-,0,28,28,0,2,0.43,33.74,0,0
2023-04-25,HOSP_A,O-,0,30,27,0,0,0.49,34.77,0,0
2023-04-26,HOSP_A,O-,3,8,11,0,1,0.74,34.65,0,0
2023-04-28,HOSP_A,O-,0,15,12,0,0,0.48,34.71,0,0
2023-04-29,HOSP_A,O-,3,20,23,0,3,0.42,35.92,0,1
2023-04-29,HOSP_A,O-,0,16,16,0,2,0.34,33.45,0,1
2023-04-29,HOSP_A,O-,0,29,28,0,1,0.32,31.85,0,1
2023-04-29,HOSP_A,O-,1,27,25,0,1,0.59,35.34,0,1
2023-04-30,HOSP_A,O-,3,28,30,0,3,0.38,33.58,0,1
2023-04-30,HOSP_A,O-,1,25,26,0,2,0.55,35.81,0,1
2023-05-01,HOSP_A,O-,0,12,12,0,3,0.52,33.82,0,0
2023-05-01,HOSP_A,O-,0,27,27,0,2,0.37,36.17,0,0
2023-05-02,HOSP_A,O-,0,17,17,0,3,0.78,34.34,0,0
2023-05-02,HOSP_A,O-,0,37,35,0,3,0.61,34.19,0,0
2023-05-02,HOSP_A,O-,2,37,38,0,3,0.85,34.67,0,0
2023-05-03,HOSP_A,O-,1,28,27,0,5,0.87,30.79,0,0
2023-05-03,HOSP_A,O-,2,19,21,0,1,0.43,35.9,0,0
2023-05-04,HOSP_A,O-,0,43,40,0,5,0.64,33.05,0,0
2023-05-04,HOSP_A,O-,3,13,16,0,2,0.45,35.28,0,0
2023-05-04,HOSP_A,O-,0,26,26,0,4,0.45,34.79,0,0
2023-05-04,HOSP_A,O-,0,22,21,0,4,0.81,32.26,0,0
2023-05-05,HOSP_A,O-,1,21,18,0,3,0.73,35.61,0,0
2023-05-05,HOSP_A,O-,4,28,32,0,2,0.49,31.43,0,0
2023-05-05,HOSP_A,O-,0,40,37,0,2,0.51,32.41,0,0
2023-05-06,HOSP_A,O-,3,14,17,0,3,0.66,33.08,0,1
2023-05-06,HOSP_A,O-,0,40,38,0,1,0.34,34.85,0,1
2023-05-06,HOSP_A,O-,2,18,20,0,1,0.33,33.64,0,1
2023-05-07,HOSP_A,O-,0,34,34,0,1,0.3,36.74,0,1
2023-05-07,HOSP_A,O-,0,30,30,0,3,0.38,33.28,0,1
2023-05-07,HOSP_A,O-,0,22,21,0,4,0.89,30.48,0,1
2023-05-08,HOSP_A,O-,1,11,12,0,1,0.83,33.89,0,0
2023-05-09,HOSP_A,O-,0,33,33,0,2,0.56,31.91,0,0
2023-05-09,HOSP_A,O-,0,15,15,0,2,0.37,34.93,0,0
2023-05-10,HOSP_A,O-,0,20,20,0,3,0.47,36.45,0,0
2023-05-11,HOSP_A,O-,0,21,21,0,1,0.51,31.0,0,0
2023-05-12,HOSP_A,O-,0,39,38,0,3,0.53,34.33,0,0
2023-05-13,HOSP_A,O-,1,24,25,0,0,0.49,31.24,0,1
2023-05-13,HOSP_A,O-,0,27,27,0,1,0.5,33.71,0,1
2023-05-13,HOSP_A,O-,0,34,34,0,6,0.76,33.41,0,1
2023-05-13,HOSP_A,O-,0,32,30,0,3,0.87,34.14,0,1
2023-05-14,HOSP_A,O-,2,14,16,0,3,0.81,34.48,0,1
2023-05-14,HOSP_A,O-,0,20,20,0,2,0.36,35.55,0,1
2023-05-14,HOSP_A,O-,0,43,41,0,4,0.55,33.67,0,1
2023-05-15,HOSP_A,O-,2,39,35,0,3,0.83,31.62,0,0
2023-05-15,HOSP_A,O-,6,32,35,0,3,0.54,30.71,0,0
2023-05-16,HOSP_A,O-,3,20,19,0,2,0.68,28.4,0,0
2023-05-16,HOSP_A,O-,4,31,29,0,2,0.45,28.61,0,0
2023-05-16,HOSP_A,O-,6,27,25,0,3,0.46,31.25,0,0
2023-05-16,HOSP_A,O-,8,31,31,0,1,0.44,32.14,0,0
2023-05-16,HOSP_A,O-,8,38,35,0,5,0.68,33.08,0,0
2023-05-17,HOSP_A,O-,11,40,38,0,6,0.75,31.58,0,0
2023-05-17,HOSP_A,O-,13,21,22,0,2,0.49,31.86,0,0
2023-05-17,HOSP_A,O-,12,35,32,0,5,0.64,33.62,0,0
2023-05-18,HOSP_A,O-,15,18,18,0,3,0.75,28.77,0,0
2023-05-18,HOSP_A,O-,15,10,12,0,0,0.38,31.63,0,0
2023-05-19,HOSP_A,O-,13,28,29,0,4,0.87,31.08,0,0
2023-05-19,HOSP_A,O-,12,31,33,0,3,0.66,32.56,0,0
2023-05-19,HOSP_A,O-,10,35,31,0,1,0.68,31.23,0,0
2023-05-20,HOSP_A,O-,14,35,34,0,2,0.43,33.47,0,1
2023-05-20,HOSP_A,O-,15,22,22,0,5,0.89,31.96,0,1
2023-05-21,HOSP_A,O-,15,42,38,0,6,0.73,32.62,0,1
2023-05-21,HOSP_A,O-,19,37,37,0,3,0.65,34.22,0,1
2023-05-22,HOSP_A,O-,19,36,34,0,4,0.51,32.31,0,0
2023-05-22,HOSP_A,O-,21,38,38,0,3,0.78,33.83,0,0
2023-05-23,HOSP_A,O-,21,23,29,0,4,0.86,30.87,0,0
2023-05-23,HOSP_A,O-,15,15,12,0,0,0.4,34.28,0,0
2023-05-24,HOSP_A,O-,18,19,21,0,1,0.68,30.27,0,0
2023-05-25,HOSP_A,O-,16,18,17,0,5,0.79,30.42,0,0
2023-05-25,HOSP_A,O-,17,19,16,0,1,0.49,32.65,0,0
2023-05-25,HOSP_A,O-,20,25,19,0,4,0.85,32.04,0,0
2023-05-26,HOSP_A,O-,26,19,21,0,1,0.86,33.22,0,0
2023-05-26,HOSP_A,O-,24,34,31,0,6,0.77,28.99,0,0
2023-05-26,HOSP_A,O-,27,19,18,0,3,0.75,32.75,0,0
2023-05-26,HOSP_A,O-,28,29,30,0,5,0.66,30.89,0,0
2023-05-26,HOSP_A,O-,27,18,19,0,2,0.35,32.02,0,0
2023-05-26,HOSP_A,O-,26,29,34,0,2,0.82,33.2,0,0
2023-05-27,HOSP_A,O-,21,38,41,0,4,0.52,27.43,0,1
2023-05-27,HOSP_A,O-,18,21,22,0,5,0.64,30.57,0,1
2023-05-28,HOSP_A,O-,17,24,22,0,3,0.5,29.06,0,1
2023-05-29,HOSP_A,O-,19,27,29,0,4,0.78,32.18,0,0
2023-05-29,HOSP_A,O-,17,30,29,0,4,0.86,25.88,0,0
2023-05-29,HOSP_A,O-,18,30,28,0,1,0.45,32.26,0,0
2023-05-31,HOSP_A,O-,20,39,41,0,6,0.87,32.01,0,0
2023-05-31,HOSP_A,O-,18,33,37,0,2,0.72,31.95,0,0
2023-05-31,HOSP_A,O-,14,14,15,0,0,0.33,29.09,0,0
2023-05-31,HOSP_A,O-,13,16,17,0,2,0.3,35.39,0,0
2023-05-31,HOSP_A,O-,12,25,29,0,2,0.35,32.85,0,0
2023-05-31,HOSP_A,O-,8,40,36,0,1,0.39,32.65,0,0
2023-05-31,HOSP_A,O-,12,27,29,0,2,0.4,33.03,0,0
2023-06-01,HOSP_A,O-,10,23,15,0,3,0.52,33.26,0,0
2023-06-01,HOSP_A,O-,18,23,23,0,1,0.56,26.62,0,0
2023-06-01,HOSP_A,O-,18,41,40,0,5,0.74,31.46,0,0
2023-06-02,HOSP_A,O-,19,34,36,0,1,0.33,29.92,0,0
2023-06-02,HOSP_A,O-,17,18,26,0,1,0.38,30.01,0,0
2023-06-03,HOSP_A,O-,9,33,34,0,2,0.42,25.9,0,1
2023-06-03,HOSP_A,O-,8,34,36,0,2,0.31,26.03,0,1
2023-06-03,HOSP_A,O-,6,34,29,0,7,0.81,29.32,0,1
2023-06-03,HOSP_A,O-,11,28,23,0,1,0.75,33.0,0,1
2023-06-04,HOSP_A,O-,16,16,20,0,1,0.79,30.14,0,1
2023-06-04,HOSP_A,O-,12,30,31,0,2,0.53,26.59,0,1
2023-06-04,HOSP_A,O-,11,35,35,0,1,0.42,29.59,0,1
2023-06-05,HOSP_A,O-,11,19,17,0,5,0.72,29.97,0,0
2023-06-05,HOSP_A,O-,13,23,27,0,0,0.32,26.94,0,0
2023-06-05,HOSP_A,O-,9,14,19,0,2,0.32,31.39,0,0
2023-06-06,HOSP_A,O-,4,31,32,0,5,0.84,29.69,0,0
2023-06-08,HOSP_A,O-,3,20,22,0,2,0.54,28.11,0,0
2023-06-08,HOSP_A,O-,1,18,19,0,2,0.68,26.84,0,0
2023-06-08,HOSP_A,O-,0,26,26,0,6,0.79,29.12,0,0
2023-06-09,HOSP_A,O-,0,17,16,0,1,0.49,30.0,0,0
2023-06-10,HOSP_A,O-,1,17,18,0,5,0.86,30.75,0,1
2023-06-10,HOSP_A,O-,0,30,28,0,4,0.51,32.5,0,1
2023-06-11,HOSP_A,O-,2,29,26,0,4,0.83,26.77,0,1
2023-06-12,HOSP_A,O-,5,38,31,0,1,0.46,29.82,0,0
2023-06-12,HOSP_A,O-,12,25,32,0,5,0.59,27.05,0,0
2023-06-13,HOSP_A,O-,5,33,36,0,1,0.82,28.46,0,0
2023-06-13,HOSP_A,O-,2,26,28,0,6,0.76,26.86,0,0
2023-06-13,HOSP_A,O-,0,24,24,0,1,0.39,27.56,0,0
2023-06-14,HOSP_A,O-,0,21,21,0,1,0.87,28.61,0,0
2023-06-15,HOSP_A,O-,0,21,21,0,5,0.85,31.24,0,0
2023-06-15,HOSP_A,O-,0,18,18,0,2,0.71,31.83,0,0
2023-06-15,HOSP_A,O-,0,28,25,0,5,0.69,28.97,0,0
2023-06-15,HOSP_A,O-,3,21,23,0,1,0.34,25.56,0,0
2023-06-15,HOSP_A,O-,1,25,24,0,4,0.53,28.16,0,0
2023-06-16,HOSP_A,O-,2,31,33,0,3,0.48,31.61,0,0
2023-06-17,HOSP_A,O-,0,23,21,0,2,0.7,27.88,0,1
2023-06-17,HOSP_A,O-,2,33,30,0,3,0.68,22.26,0,1
2023-06-18,HOSP_A,O-,5,16,21,0,3,0.86,26.35,0,1
2023-06-18,HOSP_A,O-,0,40,36,0,4,0.46,25.93,0,1
2023-06-18,HOSP_A,O-,4,21,23,0,1,0.6,27.52,0,1
2023-06-18,HOSP_A,O-,2,19,19,0,2,0.46,27.05,0,1
2023-06-18,HOSP_A,O-,2,39,39,0,5,0.59,29.12,0,1
2023-06-18,HOSP_A,O-,2,20,18,0,4,0.74,26.69,0,1
2023-06-18,HOSP_A,O-,4,29,33,0,2,0.39,29.24,0,1
2023-06-19,HOSP_A,O-,0,25,25,0,1,0.48,26.7,0,0
2023-06-19,HOSP_A,O-,0,24,21,0,1,0.48,27.55,0,0
2023-06-20,HOSP_A,O-,3,24,22,0,2,0.53,25.98,0,0
2023-06-20,HOSP_A,O-,5,11,16,0,2,0.56,30.46,0,0
2023-06-20,HOSP_A,O-,0,29,25,0,3,0.7,26.92,0,0
2023-06-21,HOSP_A,O-,4,30,29,0,2,0.34,29.17,0,0
2023-06-21,HOSP_A,O-,5,17,20,0,3,0.5,28.5,0,0
2023-06-22,HOSP_A,O-,2,26,26,0,1,0.66,27.07,0,0
2023-06-22,HOSP_A,O-,2,27,29,0,1,0.43,24.2,0,0
2023-06-23,HOSP_A,O-,0,20,20,0,1,0.53,30.06,0,0
2023-06-23,HOSP_A,O-,0,34,34,0,2,0.89,24.65,0,0
2023-06-23,HOSP_A,O-,0,30,30,0,3,0.34,27.05,0,0
2023-06-23,HOSP_A,O-,0,33,32,0,0,0.47,22.78,0,0
2023-06-24,HOSP_A,O-,1,32,33,0,1,0.39,28.59,0,1
2023-06-25,HOSP_A,O-,0,23,23,0,3,0.62,23.26,0,1
2023-06-26,HOSP_A,O-,0,20,20,0,5,0.67,22.2,0,0
2023-06-27,HOSP_A,O-,0,24,24,0,5,0.82,26.66,0,0
2023-06-27,HOSP_A,O-,0,31,31,0,4,0.83,24.67,0,0
2023-06-27,HOSP_A,O-,0,29,28,0,1,0.82,24.31,0,0
2023-06-27,HOSP_A,O-,1,27,26,0,4,0.47,22.38,0,0
2023-06-29,HOSP_A,O-,2,21,23,0,3,0.61,26.69,0,0
2023-06-29,HOSP_A,O-,0,19,17,0,2,0.37,24.16,0,0
2023-06-29,HOSP_A,O-,2,37,34,0,7,0.83,28.1,0,0
2023-06-29,HOSP_A,O-,5,21,26,0,4,0.62,24.04,0,0
2023-06-29,HOSP_A,O-,0,23,23,0,2,0.38,24.73,0,0
2023-06-30,HOSP_A,O-,0,15,15,0,3,0.82,27.42,0,0
2023-06-30,HOSP_A,O-,0,40,39,0,4,0.52,23.53,0,0
2023-07-01,HOSP_A,O-,1,33,34,0,7,0.78,25.77,0,1
2023-07-01,HOSP_A,O-,0,25,21,0,2,0.48,22.01,0,1
2023-07-01,HOSP_A,O-,4,31,31,0,2,0.31,24.16,0,1
2023-07-03,HOSP_A,O-,4,23,26,0,4,0.67,24.83,0,0
2023-07-03,HOSP_A,O-,1,21,21,0,1,0.46,21.94,0,0
2023-07-03,HOSP_A,O-,1,33,34,0,3,0.75,25.99,0,0
2023-07-04,HOSP_A,O-,0,22,22,0,6,0.69,20.75,0,0
2023-07-04,HOSP_A,O-,0,30,30,0,4,0.77,23.81,0,0
2023-07-04,HOSP_A,O-,0,17,17,0,3,0.64,24.29,0,0
2023-07-04,HOSP_A,O-,0,23,23,0,1,0.39,26.6,0,0
2023-07-05,HOSP_A,O-,0,30,28,0,1,0.35,24.98,0,0
2023-07-05,HOSP_A,O-,2,45,39,0,4,0.54,27.13,0,0
2023-07-06,HOSP_A,O-,8,35,34,0,2,0.49,24.76,0,0
2023-07-06,HOSP_A,O-,9,32,27,0,0,0.44,25.08,0,0
2023-07-06,HOSP_A,O-,14,33,32,0,5,0.65,21.66,0,0
2023-07-06,HOSP_A,O-,15,31,33,0,3,0.45,22.78,0,0
2023-07-07,HOSP_A,O-,13,13,13,0,1,0.77,24.61,0,0
2023-07-07,HOSP_A,O-,13,38,36,0,1,0.7,22.72,0,0
2023-07-07,HOSP_A,O-,15,25,24,0,2,0.36,26.06,0,0
2023-07-08,HOSP_A,O-,16,37,38,0,1,0.65,26.95,0,1
2023-07-09,HOSP_A,O-,15,16,15,0,1,0.37,24.1,0,1
2023-07-09,HOSP_A,O-,16,28,30,0,1,0.39,24.62,0,1
2023-07-09,HOSP_A,O-,14,27,34,0,5,0.58,23.61,0,1
2023-07-10,HOSP_A,O-,7,29,32,0,2,0.35,25.36,0,0
2023-07-11,HOSP_A,O-,4,34,34,0,2,0.56,22.28,0,0
2023-07-11,HOSP_A,O-,4,27,26,0,1,0.35,22.76,0,0
2023-07-11,HOSP_A,O-,5,36,36,0,1,0.5,23.47,0,0
2023-07-12,HOSP_A,O-,5,24,23,0,3,0.5,23.37,0,0
2023-07-13,HOSP_A,O-,6,39,35,0,3,0.59,26.55,0,0
2023-07-13,HOSP_A,O-,10,19,22,0,5,0.66,24.94,0,0
2023-07-13,HOSP_A,O-,7,15,13,0,1,0.66,21.6,0,0
2023-07-14,HOSP_A,O-,9,30,31,0,4,0.57,23.71,0,0
2023-07-14,HOSP_A,O-,8,26,19,0,2,0.8,21.01,0,0
2023-07-15,HOSP_A,O-,15,33,35,0,3,0.82,24.67,0,1
2023-07-16,HOSP_A,O-,13,26,26,0,4,0.58,19.86,0,1
2023-07-16,HOSP_A,O-,13,36,38,0,4,0.58,21.43,0,1
2023-07-16,HOSP_A,O-,11,35,37,0,0,0.46,26.26,0,1
2023-07-17,HOSP_A,O-,9,20,21,0,1,0.51,22.78,0,0
2023-07-18,HOSP_A,O-,8,30,28,0,1,0.34,20.22,0,0
2023-07-18,HOSP_A,O-,10,26,26,0,1,0.33,23.02,0,0
2023-07-18,HOSP_A,O-,10,19,21,0,1,0.31,21.81,0,0
2023-07-18,HOSP_A,O-,8,21,17,0,2,0.53,20.39,0,0
2023-07-19,HOSP_A,O-,12,32,35,0,3,0.44,23.34,0,0
2023-07-19,HOSP_A,O-,9,36,30,0,3,0.63,20.37,0,0
2023-07-20,HOSP_A,O-,15,26,24,0,2,0.79,23.47,0,0
2023-07-21,HOSP_A,O-,17,33,32,0,2,0.32,20.81,0,0
2023-07-21,HOSP_A,O-,18,33,36,0,1,0.73,21.95,0,0
2023-07-21,HOSP_A,O-,15,38,41,0,6,0.86,19.99,0,0
2023-07-21,HOSP_A,O-,12,34,36,0,4,0.57,21.87,0,0
2023-07-22,HOSP_A,O-,10,35,36,0,4,0.49,18.57,0,1
2023-07-22,HOSP_A,O-,9,36,28,0,4,0.81,19.78,0,1
2023-07-22,HOSP_A,O-,17,21,21,0,2,0.35,22.58,0,1
2023-07-22,HOSP_A,O-,17,22,22,0,3,0.39,20.61,0,1
2023-07-24,HOSP_A,O-,17,20,21,0,4,0.72,16.91,0,0
2023-07-24,HOSP_A,O-,16,32,31,0,6,0.69,22.57,0,0
2023-07-24,HOSP_A,O-,17,20,19,0,2,0.45,19.3,0,0
2023-07-25,HOSP_A,O-,18,16,15,0,3,0.78,18.1,0,0
2023-07-25,HOSP_A,O-,19,42,39,0,4,0.51,18.94,0,0
2023-07-25,HOSP_A,O-,22,24,19,0,2,0.87,23.35,0,0
2023-07-27,HOSP_A,O-,27,44,39,0,7,0.88,20.69,0,0
2023-07-27,HOSP_A,O-,32,27,27,0,2,0.37,21.25,0,0
2023-07-27,HOSP_A,O-,32,37,41,0,6,0.76,22.77,0,0
2023-07-27,HOSP_A,O-,28,35,32,0,5,0.72,19.33,0,0
2023-07-28,HOSP_A,O-,31,33,34,0,4,0.52,19.7,0,0
2023-07-28,HOSP_A,O-,30,28,28,0,1,0.78,20.85,0,0
2023-07-29,HOSP_A,O-,30,11,14,0,0,0.49,19.57,0,1
2023-07-30,HOSP_A,O-,27,19,20,0,1,0.88,21.17,0,1
2023-07-31,HOSP_A,O-,26,22,21,0,6,0.81,19.97,0,0
2023-07-31,HOSP_A,O-,27,19,22,0,2,0.48,19.14,0,0
2023-07-31,HOSP_A,O-,24,32,31,0,1,0.35,18.94,0,0
2023-08-01,HOSP_A,O-,25,38,41,0,0,0.43,17.89,1,0
2023-08-01,HOSP_A,O-,22,64,60,0,3,0.71,22.67,1,0
2023-08-01,HOSP_A,O-,26,67,72,0,5,0.71,23.42,1,0
2023-08-01,HOSP_A,O-,21,67,72,0,2,0.57,18.86,1,0
2023-08-01,HOSP_A,O-,16,43,43,0,1,0.6,20.42,1,0
2023-08-02,HOSP_A,O-,16,69,72,0,2,0.45,23.04,1,0
2023-08-02,HOSP_A,O-,13,56,58,0,2,0.48,21.4,1,0
2023-08-03,HOSP_A,O-,11,40,36,0,2,0.51,18.63,1,0
2023-08-03,HOSP_A,O-,15,40,38,0,6,0.72,19.91,1,0
2023-08-04,HOSP_A,O-,17,43,44,0,4,0.52,21.57,1,0
2023-08-04,HOSP_A,O-,16,55,57,0,4,0.47,15.74,1,0
2023-08-04,HOSP_A,O-,14,75,73,0,3,0.79,20.25,1,0
2023-08-04,HOSP_A,O-,16,69,67,0,2,0.35,21.87,1,0
2023-08-05,HOSP_A,O-,18,35,39,0,5,0.83,20.13,0,1
2023-08-05,HOSP_A,O-,14,34,36,0,6,0.7,21.09,0,1
2023-08-05,HOSP_A,O-,12,22,26,0,0,0.42,22.52,0,1
2023-08-06,HOSP_A,O-,8,54,59,0,6,0.71,17.64,0,1
2023-08-06,HOSP_A,O-,3,59,62,0,3,0.36,18.39,0,1
2023-08-06,HOSP_A,O-,0,72,71,0,5,0.78,23.27,0,1
2023-08-06,HOSP_A,O-,1,40,41,0,1,0.35,17.08,0,1
2023-08-06,HOSP_A,O-,0,59,59,0,2,0.85,20.25,0,1
2023-08-07,HOSP_A,O-,0,68,64,0,1,0.59,19.94,0,0
